batch,facility_id,zipcode,latitude,longitude,added_slots,cost
retry_batch_18_chunk_2,908977,14420,43.201613,-77.936275,6,17100.0
retry_batch_18_chunk_2,886061,14420,43.242675,-77.915751,3,12900.0
retry_batch_18_chunk_2,887911,13820,42.444957,-75.079148,42,71000.0
retry_batch_18_chunk_2,605549,13820,42.4596,-75.0581,30,53000.0
retry_batch_18_chunk_2,608863,13820,42.461786,-75.015663,17,33327.27272727273
retry_batch_18_chunk_2,43747,13820,42.444751,-75.088704,17,33327.27272727273
retry_batch_18_chunk_2,16905,13820,42.448021,-75.073689,6,17100.0
retry_batch_18_chunk_2,38536,13820,42.41379,-74.96992,3,12900.0
retry_batch_18_chunk_2,271083,13820,42.46231047472864,-75.04897676093536,3,12900.0
retry_batch_18_chunk_2,40945,14625,43.143014,-77.527938,56,90543.2624113475
retry_batch_18_chunk_2,786906,14625,43.156386,-77.503751,3,12900.0
retry_batch_18_chunk_2,797478,13605,43.788695,-76.119847,38,64800.0
retry_batch_18_chunk_2,877145,13605,43.780868,-76.016936,3,12900.0
retry_batch_18_chunk_2,435611,13605,43.8062226317304,-76.04883252943401,3,12900.0
retry_batch_18_chunk_2,355075,13605,43.809025,-76.014818,3,12900.0
retry_batch_18_chunk_2,650521,13164,43.09127,-76.28118,6,17100.0
retry_batch_18_chunk_2,807528,13101,42.591466,-76.100756,8,19800.0
retry_batch_18_chunk_2,250169,13101,42.592925,-76.099875,6,17100.0
retry_batch_18_chunk_2,503,13101,42.592069,-76.094354,4,12866.666666666668
retry_batch_18_chunk_2,812826,13101,42.572307,-76.053833,3,12900.0
retry_batch_18_chunk_2,32982,13101,42.591693,-76.089606,3,12900.0
retry_batch_21_chunk_1,867707,10588,41.3295,-73.829,16,31404.87804878049
retry_batch_21_chunk_1,44064,13118,42.704352,-76.419853,14,27967.567567567567
retry_batch_21_chunk_1,892354,13118,42.714666,-76.422119,6,17100.0
retry_batch_21_chunk_1,866393,13118,42.707816,-76.42132,3,12900.0
retry_batch_21_chunk_1,323057,13646,44.375494,-75.794066,6,17100.0
retry_batch_21_chunk_1,892306,14058,43.07449,-78.188994,16,31600.0
retry_batch_21_chunk_1,44939,11971,41.049302,-72.437872,44,73057.14285714286
retry_batch_21_chunk_1,896924,11971,41.061099,-72.431964,24,43400.0
retry_batch_21_chunk_1,844428,12580,41.854106,-73.874703,6,17100.0
retry_batch_21_chunk_1,6527,12580,41.85074730908712,-73.89823351862172,3,12900.0
retry_batch_21_chunk_1,866851,10016,40.744303,-73.972296,192,291200.0
retry_batch_21_chunk_1,880314,10016,40.744736,-73.978219,130,199151.07033639145
retry_batch_21_chunk_1,333086,10016,40.740193,-73.977057,6,17100.0
retry_batch_21_chunk_2,115279,14770,42.034147,-78.331101,28,49600.0
retry_batch_21_chunk_2,42990,12196,42.637012,-73.607545,18,33659.574468085106
retry_batch_21_chunk_2,547388,12196,42.642083,-73.609086,17,33327.27272727273
retry_batch_21_chunk_2,531458,13491,42.91278,-75.14673,6,17100.0
retry_batch_21_chunk_2,904983,13491,42.911766,-75.148237,5,14742.857142857141
retry_batch_21_chunk_3,868660,12809,43.2345,-73.4585,6,17100.0
retry_batch_21_chunk_3,718794,12809,43.299682,-73.42395,3,12900.0
retry_batch_21_chunk_3,269402,12809,43.225197,-73.513574,3,12900.0
retry_batch_21_chunk_3,174792,11579,40.84667,-73.640862,49,80703.2258064516
retry_batch_21_chunk_3,841719,11579,40.84905,-73.64571,6,17100.0
retry_batch_21_chunk_3,813585,13778,42.339661265859775,-75.73387563235579,11,24786.206896551725
retry_batch_21_chunk_3,867054,13778,42.339661265859775,-75.73387563235579,6,15658.823529411766
retry_batch_21_chunk_3,814131,13778,42.327557,-75.770319,6,17100.0
retry_batch_21_chunk_3,826876,13778,42.339561,-75.761758,6,17100.0
retry_batch_21_chunk_3,865686,13778,42.337534,-75.7712,6,17100.0
retry_batch_21_chunk_3,913290,13778,42.317904,-75.781075,6,17100.0
retry_batch_21_chunk_3,146262,13778,42.330318,-75.755002,3,12900.0
retry_batch_21_chunk_3,305818,13495,43.110272,-75.277075,6,17100.0
retry_batch_21_chunk_3,10434,13495,43.108308,-75.276116,3,12900.0
retry_batch_21_chunk_3,917109,13495,43.11123235173093,-75.27663904823665,3,12900.0
retry_batch_21_chunk_3,861856,11766,40.936463,-73.013904,51,84106.97674418605
retry_batch_21_chunk_3,211235,11766,40.93485,-73.036046,44,73057.14285714286
retry_batch_21_chunk_3,702561,11766,40.943029,-73.023651,24,43400.0
retry_batch_21_chunk_3,866942,11766,40.9181,-73.0036,6,17100.0
retry_batch_21_chunk_3,40464,12845,43.410852,-73.700555,10,23800.0
retry_batch_21_chunk_3,175521,12845,43.489958,-73.748033,3,12900.0
retry_batch_21_chunk_4,456506,13839,42.209972,-75.276282,3,12900.0
retry_batch_21_chunk_4,912056,12885,43.490846,-73.771863,28,49377.77777777778
retry_batch_21_chunk_4,363807,12885,43.49302,-73.774762,7,19377.77777777778
retry_batch_21_chunk_4,645514,12885,43.486657,-73.779966,6,17100.0
retry_batch_21_chunk_4,889800,12885,43.487755,-73.770401,6,17100.0
retry_batch_21_chunk_4,539828,14568,43.121652,-77.311488,40,66920.79207920791
retry_batch_21_chunk_4,887297,14568,43.122461,-77.299712,6,17100.0
retry_batch_21_chunk_4,261140,14111,42.590639,-78.942901,6,17100.0
retry_batch_21_chunk_5,29830,13132,43.252925,-76.240398,3,12900.0
retry_batch_21_chunk_5,311150,12051,42.350802,-73.808523,12,26000.0
retry_batch_21_chunk_5,886761,12051,42.262506,-73.81769,8,19072.727272727272
retry_batch_21_chunk_5,175926,13459,42.789836,-74.624144,8,19800.0
retry_batch_21_chunk_5,808114,13459,42.783784,-74.548519,6,17100.0
retry_batch_21_chunk_5,541618,12209,42.642689,-73.78089,101,157152.7559055118
retry_batch_21_chunk_5,919138,12209,42.64144,-73.778678,30,53000.0
retry_batch_21_chunk_5,919137,12209,42.641743,-73.789824,30,53000.0
retry_batch_21_chunk_5,42966,12209,42.641743,-73.789824,17,33327.27272727273
retry_batch_21_chunk_5,804012,12209,42.638915,-73.77461,6,17100.0
retry_batch_21_chunk_5,919643,12209,42.638396,-73.780957,6,17100.0
retry_batch_21_chunk_5,796352,12209,42.640174,-73.782459,6,17100.0
retry_batch_21_chunk_5,887504,12209,42.638289,-73.773299,6,17100.0
retry_batch_21_chunk_5,704341,12209,42.641234,-73.78428,6,17100.0
retry_batch_21_chunk_5,890067,12209,42.639843,-73.779486,6,17100.0
retry_batch_21_chunk_5,781813,12209,42.636494,-73.782924,3,12900.0
retry_batch_21_chunk_5,351001,12209,42.641017,-73.77596,3,12900.0
retry_batch_21_chunk_5,853474,12209,42.63989,-73.792991,3,12900.0
retry_batch_21_chunk_5,837691,14414,42.909958,-77.699316,38,64800.0
retry_batch_21_chunk_5,532996,14414,42.90824,-77.73923,8,19800.0
retry_batch_21_chunk_5,731553,14414,42.90306974302575,-77.72738180535427,3,12900.0
retry_batch_21_chunk_5,873786,14414,42.903646,-77.749546,3,12900.0
retry_batch_21_chunk_6,13741,13131,43.422035,-76.069328,3,12900.0
retry_batch_21_chunk_6,785634,12916,44.824768,-74.520948,17,33327.27272727273
retry_batch_21_chunk_6,676249,12916,44.82539,-74.521021,8,19800.0
retry_batch_21_chunk_6,73711,11362,40.76112,-73.723237,60,96800.0
retry_batch_21_chunk_6,805535,11362,40.762601,-73.733897,50,82736.50793650793
retry_batch_21_chunk_6,702495,11362,40.75552,-73.730361,6,17100.0
retry_batch_21_chunk_6,725603,11362,40.759063,-73.724694,6,17100.0
retry_batch_21_chunk_6,361997,11362,40.770007,-73.73565,6,17600.0
retry_batch_21_chunk_6,227967,11362,40.752448,-73.739565,5,14742.857142857141
retry_batch_21_chunk_6,905165,11362,40.762028,-73.74114,4,12866.666666666668
retry_batch_21_chunk_6,878770,12518,41.43955,-74.03436,32,55200.0
retry_batch_21_chunk_6,861125,12518,41.435505,-74.032473,14,29177.777777777777
retry_batch_21_chunk_6,911163,13480,42.934622,-75.372175,8,19800.0
retry_batch_21_chunk_6,544194,13480,42.978607,-75.340332,6,17100.0
retry_batch_21_chunk_7,761617,13403,43.137192,-75.26396,38,64716.66666666667
retry_batch_21_chunk_7,443215,13403,43.146773,-75.270451,6,17100.0
retry_batch_21_chunk_7,888863,13403,43.165713,-75.28561,6,17100.0
retry_batch_21_chunk_7,843112,13403,43.16382727896453,-75.27851338174723,3,12900.0
retry_batch_21_chunk_7,39351,12571,42.018766,-73.870381,32,55200.0
retry_batch_21_chunk_7,736113,12571,42.020101,-73.857351,23,43131.03448275862
retry_batch_21_chunk_7,876451,12571,42.026582,-73.873674,6,17100.0
retry_batch_21_chunk_7,34457,12571,41.995017,-73.861926,5,14742.857142857141
retry_batch_21_chunk_7,37769,12571,41.989247,-73.881039,3,12900.0
retry_batch_21_chunk_7,154962,12571,41.995013,-73.911851,3,12900.0
retry_batch_21_chunk_7,140098,12571,42.047488,-73.781908,3,12900.0
retry_batch_21_chunk_7,714020,10928,41.334085,-73.985414,16,31600.0
retry_batch_21_chunk_7,921969,10928,41.370662,-73.968822,14,27967.567567567567
retry_batch_21_chunk_7,890886,10928,41.372004,-73.969549,6,17100.0
retry_batch_21_chunk_7,904734,10928,41.367612,-73.968751,3,12900.0
retry_batch_21_chunk_7,833625,12919,44.985146,-73.446361,6,17100.0
retry_batch_21_chunk_7,506834,12919,44.990504,-73.442891,3,12900.0
retry_batch_21_chunk_7,885916,12919,44.952208,-73.459417,3,12900.0
retry_batch_21_chunk_7,729982,11786,40.948353,-72.906334,44,73127.92792792793
retry_batch_21_chunk_7,461005,11786,40.950933,-72.891727,15,31294.736842105263
retry_batch_21_chunk_7,29408,11786,40.956484,-72.897011,6,17100.0
retry_batch_21_chunk_7,36450,11786,40.959734,-72.895471,3,12900.0
retry_batch_21_chunk_7,664815,12754,41.80291,-74.746003,92,143931.0344827586
retry_batch_21_chunk_7,438425,12754,41.80691,-74.756054,58,94600.0
retry_batch_21_chunk_7,876790,12754,41.796116,-74.746792,17,34506.976744186046
retry_batch_21_chunk_7,675110,12754,41.782054,-74.714866,13,28878.78787878788
retry_batch_21_chunk_7,40407,12754,41.775232,-74.708329,12,25500.0
retry_batch_21_chunk_7,843538,12754,41.810875,-74.743398,6,17100.0
retry_batch_21_chunk_7,899508,12754,41.808051,-74.745254,6,17100.0
retry_batch_21_chunk_7,149356,12754,41.82293,-74.713795,3,12900.0
retry_batch_21_chunk_7,196796,12754,41.796530172103424,-74.7482234719998,3,12900.0
retry_batch_21_chunk_7,767187,12754,41.807431,-74.739611,3,12900.0
retry_batch_21_chunk_7,782708,12754,41.796530172103424,-74.7482234719998,3,12900.0
retry_batch_21_chunk_7,885276,13795,42.0793,-75.7726,6,17100.0
retry_batch_21_chunk_8,29918,13622,44.154127,-76.10553,3,12900.0
retry_batch_21_chunk_8,253105,13076,43.35239024842212,-76.14827735662676,3,12900.0
retry_batch_21_chunk_8,30932,13076,43.35239024842212,-76.14827735662676,3,12900.0
retry_batch_21_chunk_8,745065,13080,43.051807,-76.441747,6,17100.0
retry_batch_21_chunk_8,908990,13080,43.134206,-76.491598,3,12900.0
retry_batch_21_chunk_8,73544,10017,40.753216,-73.970794,24,43400.0
retry_batch_21_chunk_8,74092,10017,40.756788,-73.977305,18,33659.574468085106
retry_batch_21_chunk_8,140822,12937,44.959193,-74.52115,3,12900.0
retry_batch_21_chunk_8,325035,12937,44.991695,-74.486075,3,12900.0
retry_batch_21_chunk_8,468318,14172,43.287405,-78.824329,6,17100.0
retry_batch_21_chunk_10,906495,14546,43.02538,-77.748107,27,48626.086956521736
retry_batch_21_chunk_10,110903,10560,41.348967,-73.591393,51,84106.97674418605
retry_batch_21_chunk_10,853715,12958,44.992696,-73.587925,6,17100.0
retry_batch_21_chunk_10,905651,12590,41.605949,-73.837082,58,92891.15646258503
retry_batch_21_chunk_10,347661,12590,41.598442,-73.881341,39,66759.18367346938
retry_batch_21_chunk_10,100010,12590,41.602455,-73.935781,32,55004.87804878049
retry_batch_21_chunk_10,401497,12590,41.577136,-73.909459,30,53000.0
retry_batch_21_chunk_10,43631,12590,41.605543,-73.832019,26,47400.0
retry_batch_21_chunk_10,790050,12590,41.599507,-73.919194,22,41200.0
retry_batch_21_chunk_10,115052,12590,41.596979,-73.912382,17,33327.27272727273
retry_batch_21_chunk_10,741408,12590,41.59807,-73.88136,16,31600.0
retry_batch_21_chunk_10,773085,12590,41.6001,-73.8372,16,31600.0
retry_batch_21_chunk_10,876490,12590,41.611066,-73.936115,16,31600.0
retry_batch_21_chunk_10,884798,12590,41.602478,-73.922318,6,17100.0
retry_batch_21_chunk_10,910277,12590,41.603339,-73.868873,6,17100.0
retry_batch_21_chunk_10,883303,12590,41.590368,-73.864138,6,17100.0
retry_batch_21_chunk_10,625561,12590,41.613234,-73.902774,6,17100.0
retry_batch_21_chunk_10,614527,12590,41.609322,-73.830522,6,17100.0
retry_batch_21_chunk_10,887730,12590,41.622032,-73.927065,6,17100.0
retry_batch_21_chunk_10,400238,12590,41.620286,-73.87684,6,17100.0
retry_batch_21_chunk_10,192440,12590,41.576631,-73.914647,5,14742.857142857141
retry_batch_21_chunk_10,501166,12590,41.605779,-73.818182,3,12900.0
retry_batch_21_chunk_10,9066,12590,41.59467309599733,-73.88706397493974,3,12900.0
retry_batch_21_chunk_10,832206,12590,41.577136,-73.909459,3,12900.0
retry_batch_21_chunk_10,900337,12590,41.591165,-73.915135,3,12900.0
retry_batch_21_chunk_10,712601,12590,41.592686,-73.916881,3,12900.0
retry_batch_21_chunk_10,921033,12590,41.539631,-73.97237,3,12900.0
retry_batch_21_chunk_10,20973,12590,41.581749,-73.857628,2,8114.285714285714
retry_batch_21_chunk_10,40461,12484,41.838508,-74.148836,13,28878.78787878788
retry_batch_21_chunk_10,662577,14024,42.619312,-78.251582,3,12900.0
retry_batch_22_chunk_1,913282,12413,42.29511,-74.001205,23,43131.03448275862
retry_batch_22_chunk_1,803191,12413,42.298638,-73.996655,8,19800.0
retry_batch_22_chunk_1,725031,12413,42.299413,-73.99926,3,12900.0
retry_batch_22_chunk_1,42108,13215,42.98686,-76.200615,44,73057.14285714286
retry_batch_22_chunk_1,45207,13215,42.995786,-76.202611,43,72362.96296296296
retry_batch_22_chunk_1,311480,13215,43.00097,-76.195643,32,55004.87804878049
retry_batch_22_chunk_1,889013,13215,43.00097,-76.195643,28,49600.0
retry_batch_22_chunk_1,476249,13215,43.00854,-76.228133,6,17100.0
retry_batch_22_chunk_1,909399,13215,43.013835,-76.284612,3,12900.0
retry_batch_22_chunk_1,774248,11796,40.739062,-73.094202,22,41200.0
retry_batch_22_chunk_1,773294,10576,41.209002,-73.576639,16,31600.0
retry_batch_22_chunk_1,887370,14011,42.865378,-78.279395,32,55200.0
retry_batch_22_chunk_1,901652,14011,42.858501,-78.264156,17,33327.27272727273
retry_batch_22_chunk_1,880321,14011,42.864649,-78.281181,3,12900.0
retry_batch_22_chunk_1,37893,14011,42.866512,-78.271295,3,12900.0
retry_batch_22_chunk_1,748394,11413,40.686119,-73.75724,118,182772.97297297296
retry_batch_22_chunk_1,892155,11413,40.682265,-73.749588,99,154983.87096774194
retry_batch_22_chunk_1,709693,11413,40.667675,-73.757443,83,131380.76923076925
retry_batch_22_chunk_1,709696,11413,40.67271,-73.742875,65,105375.46012269938
retry_batch_22_chunk_1,336463,11413,40.682009,-73.753132,58,94545.20547945207
retry_batch_22_chunk_1,709687,11413,40.664622,-73.759123,57,92516.66666666666
retry_batch_22_chunk_1,247673,11413,40.664622,-73.759123,56,90543.2624113475
retry_batch_22_chunk_1,906508,11413,40.676152,-73.758254,28,49600.0
retry_batch_22_chunk_1,734970,11413,40.676259,-73.754847,24,43400.0
retry_batch_22_chunk_1,829418,11413,40.67312,-73.743795,20,37492.307692307695
retry_batch_22_chunk_1,918616,11413,40.686119,-73.75724,11,25057.142857142855
retry_batch_22_chunk_1,211249,11413,40.669261,-73.751227,9,22626.086956521744
retry_batch_22_chunk_1,879437,11413,40.673427,-73.739719,6,17100.0
retry_batch_22_chunk_1,752986,11413,40.670194,-73.741696,6,17100.0
retry_batch_22_chunk_1,336701,11413,40.673981,-73.759202,6,17100.0
retry_batch_22_chunk_1,174512,11413,40.686768,-73.751821,6,17100.0
retry_batch_22_chunk_1,407313,11413,40.663216,-73.758994,6,17100.0
retry_batch_22_chunk_1,567308,11413,40.673975,-73.751759,6,17100.0
retry_batch_22_chunk_1,772990,11413,40.674816,-73.749226,6,17100.0
retry_batch_22_chunk_1,261352,11413,40.675785,-73.757838,6,17100.0
retry_batch_22_chunk_1,291158,11413,40.672907,-73.740401,6,17100.0
retry_batch_22_chunk_1,256887,11413,40.679079,-73.74542,6,17100.0
retry_batch_22_chunk_1,699053,11413,40.657857,-73.757463,6,17100.0
retry_batch_22_chunk_1,517397,11413,40.673352,-73.742306,6,17100.0
retry_batch_22_chunk_1,72417,11413,40.682718,-73.741046,6,17100.0
retry_batch_22_chunk_1,235027,11413,40.681804,-73.742585,6,17100.0
retry_batch_22_chunk_1,71421,11413,40.662569,-73.764952,6,17100.0
retry_batch_22_chunk_1,909811,11413,40.678444,-73.740419,6,17100.0
retry_batch_22_chunk_1,482866,11413,40.681699,-73.754288,6,17100.0
retry_batch_22_chunk_1,776457,11413,40.671496,-73.755529,6,17100.0
retry_batch_22_chunk_2,350933,12137,42.827275,-74.138905,3,12900.0
retry_batch_22_chunk_2,904010,13416,43.185225,-75.011051,6,17100.0
retry_batch_22_chunk_2,42980,11577,40.779485,-73.638495,47,78566.10169491525
retry_batch_22_chunk_2,44891,11577,40.791968,-73.644619,35,60465.16853932584
retry_batch_22_chunk_2,891242,11577,40.790192,-73.645709,28,49600.0
retry_batch_22_chunk_2,903407,11577,40.789901,-73.635058,24,43400.0
retry_batch_22_chunk_2,112327,11577,40.782371,-73.653229,6,17100.0
retry_batch_22_chunk_2,351739,11577,40.788137,-73.641047,6,17100.0
retry_batch_22_chunk_2,184327,11577,40.788218,-73.641048,6,17100.0
retry_batch_22_chunk_2,698754,11577,40.787386,-73.64158,6,17100.0
retry_batch_22_chunk_2,892332,11577,40.790865,-73.655379,6,17100.0
retry_batch_22_chunk_2,920613,11577,40.791129,-73.65253,6,17100.0
retry_batch_22_chunk_2,24057,14544,42.75973649845063,-77.23914319974521,5,14742.857142857141
retry_batch_22_chunk_2,34621,14544,42.75973649845063,-77.23914319974521,3,12900.0
retry_batch_22_chunk_2,45137,11758,40.684937,-73.46596,90,141764.6017699115
retry_batch_22_chunk_2,750417,11758,40.677536,-73.473946,82,129961.16504854368
retry_batch_22_chunk_2,784253,11758,40.665074,-73.459364,74,118200.0
retry_batch_22_chunk_2,740547,11758,40.67071,-73.42547,67,107728.99408284025
retry_batch_22_chunk_2,100942,11758,40.707865,-73.456502,64,102400.0
retry_batch_22_chunk_2,834734,11758,40.682138,-73.431452,55,90313.6690647482
retry_batch_22_chunk_2,44705,11758,40.716791,-73.461406,33,57057.142857142855
retry_batch_22_chunk_2,44220,11758,40.669031,-73.4726,32,55004.87804878049
retry_batch_22_chunk_2,44005,11758,40.714386,-73.482605,30,52894.73684210527
retry_batch_22_chunk_2,163488,11758,40.670047,-73.426296,23,42996.61016949153
retry_batch_22_chunk_2,764238,11758,40.666598,-73.477142,14,29400.0
retry_batch_22_chunk_2,339734,11758,40.66813096627211,-73.45931530378252,6,17100.0
retry_batch_22_chunk_2,286294,11758,40.686115,-73.431373,6,17100.0
retry_batch_22_chunk_2,792330,11758,40.702105,-73.470939,6,17100.0
retry_batch_22_chunk_2,782776,11758,40.667506,-73.431089,6,17100.0
retry_batch_22_chunk_2,701890,11758,40.676926,-73.427146,6,17100.0
retry_batch_22_chunk_2,921843,11758,40.687206,-73.472837,6,17100.0
retry_batch_22_chunk_2,770503,11758,40.66813096627211,-73.45931530378252,6,17100.0
retry_batch_22_chunk_2,906777,11758,40.667781,-73.434568,6,17100.0
retry_batch_22_chunk_2,913449,11758,40.674155,-73.431674,6,17100.0
retry_batch_22_chunk_2,905653,11758,40.666196,-73.430428,6,17100.0
retry_batch_22_chunk_2,900415,11758,40.672529,-73.45128,4,12866.666666666668
retry_batch_22_chunk_2,671261,11758,40.692051,-73.429842,3,12900.0
retry_batch_22_chunk_2,813654,11758,40.691958,-73.42948,2,12000.0
retry_batch_22_chunk_2,864426,12167,42.405849,-74.614062,6,17100.0
retry_batch_22_chunk_2,832746,10974,41.158688,-74.192239,6,17100.0
retry_batch_22_chunk_2,16146,10974,41.160696,-74.178753,3,12900.0
retry_batch_22_chunk_2,507343,10974,41.149216,-74.196486,3,12900.0
retry_batch_22_chunk_2,858094,10974,41.170878,-74.188292,3,12900.0
retry_batch_22_chunk_2,913138,10974,41.166885,-74.186179,3,12900.0
retry_batch_22_chunk_2,919509,12883,43.845938,-73.42573,23,42996.61016949153
retry_batch_22_chunk_2,427911,12883,43.858443,-73.428757,8,19800.0
retry_batch_22_chunk_2,894815,12883,43.834589,-73.425747,6,17100.0
retry_batch_22_chunk_2,555176,12883,43.846497579167256,-73.44194209206887,3,12900.0
retry_batch_22_chunk_2,907425,12883,43.842608,-73.42876,3,12900.0
retry_batch_22_chunk_3,40030,13104,43.002855,-75.979581,84,132162.08530805688
retry_batch_22_chunk_3,801213,13104,42.99383,-75.956884,68,108553.21637426902
retry_batch_22_chunk_3,888553,13104,42.998574,-75.982742,32,55200.0
retry_batch_22_chunk_3,32411,13104,42.996229,-75.98823,6,17100.0
retry_batch_22_chunk_3,166605,13104,43.009819,-75.952926,6,17100.0
retry_batch_22_chunk_3,688130,13104,42.98997456089783,-75.97088081504678,3,12900.0
retry_batch_22_chunk_3,300057,13104,42.994226,-75.991935,3,12900.0
